source_platform,source_platform_url,data.id,data.desc,data.createTime,data.stats.collectCount,data.stats.commentCount,data.stats.diggCount,data.stats.playCount,data.stats.shareCount,data.author.nickname,data.author.id,data.duetDisplay,data.duetEnabled,data.author.uniqueId,video_url,sentiment_rulebased,voting.topic,engagement_score
tiktok.com,https://www.tiktok.com/@spschweiz,7512481911248358678,"Konter über links. Die Individualbesteuerung, also dass jede Person unabhängig ihres Zivilstandes individuell besteuert wird, ist ein wichtiger Baustein auf dem Weg zu echter Gleichstellung. So werden negative Erwerbsanreize eliminiert, was heutzutage meist Frauen betrifft. ",2025-06-05 15:06:43,24,33,594,10700,9,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7512481911248358678,-0.11,0,-3.0542439553720895
tiktok.com,https://www.tiktok.com/@spschweiz,7511659263064952086,Jetzt die Mietpreis-Initiative unterschreiben! (Link in Bio),2025-06-03 09:54:29,223,195,2825,50700,327,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7511659263064952086,0.0,0,1.9126407277876103
tiktok.com,https://www.tiktok.com/@spschweiz,7511371096654974230,"Die 7274 Unterschriften, die seit dem Druck des Plakats dazugekommen sind, wurden natürlich auch übergeben. 🤝 #gaza ",2025-06-02 15:16:13,18,84,529,12800,8,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7511371096654974230,0.0,0,-2.566945188248372
tiktok.com,https://www.tiktok.com/@spschweiz,7509799061399014658,Wehrst du dich mit uns?,2025-05-29 09:35:53,47,61,665,12500,60,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7509799061399014658,0.0,0,-2.5209298415355303
tiktok.com,https://www.tiktok.com/@spschweiz,7509515190820506902,Totalversagen. 😤,2025-05-28 15:14:20,124,219,1538,18500,55,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7509515190820506902,0.0,0,-0.5578674995580419
tiktok.com,https://www.tiktok.com/@spschweiz,7509432800240553238,"Beid sit 21 Jahr unfallfrei, sini Prämie isch doppelt so höch 🤔  #diskriminierung",2025-05-28 09:54:41,200,126,3307,45200,481,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7509432800240553238,-0.0,1,1.9228273727564869
tiktok.com,https://www.tiktok.com/@spschweiz,7508780525717359894,"Udercover in Incel-Foren: Susanne Kaiser dit it. In der neuesten Folge Meyer:Wermuth erzählt sie, wie aus jungen Männern Frauenhasser werden. Und was man dagegen tun kann. Jetzt auf Youtube, Spotify und Apple Podcasts. ",2025-05-26 15:43:27,22,48,466,5816,12,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7508780525717359894,0.0,0,-3.1298574434523805
tiktok.com,https://www.tiktok.com/@spschweiz,7504720768379440406,Mietrecht umsetzen = 10.6 Milliarden für die Mieter:innen.,2025-05-15 17:09:30,44,61,819,12200,37,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7504720768379440406,0.0,0,-2.550290601598575
tiktok.com,https://www.tiktok.com/@spschweiz,7503866389963361558,Jetzt.,2025-05-13 09:54:10,1950,741,29000,217300,1629,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7503866389963361558,0.0,0,28.881194833429717
tiktok.com,https://www.tiktok.com/@spschweiz,7499371854621199638,Heraus zum 1. Mai! 🌹,2025-05-01 07:13:04,104,89,1659,24800,64,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7499371854621199638,0.0,0,-1.4073615622575035
tiktok.com,https://www.tiktok.com/@spschweiz,7498749935966326038,Error 404: Rückgrat not found.,2025-04-29 14:59:38,29,63,556,9773,29,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7498749935966326038,-0.21,0,-2.7608551110470154
tiktok.com,https://www.tiktok.com/@spschweiz,7497187530773646614,Die ganze Analyse zu Trumps Politik jetzt bei Meyer:Wermuth 🎙️,2025-04-25 09:56:43,17,18,222,5499,10,SP Schweiz,7124330314721281030,0,True,spschweiz,https://www.tiktok.com/@spschweiz/video/7497187530773646614,0.0,0,-3.521256797707576
