source_platform,source_platform_url,data.id,data.caption.text,data.caption.created_at,data.media_type,data.like_count,data.comment_count,sentiment_rulebased,voting.topic,engagement_score
instagram.com,https://www.instagram.com/p/DKe4zoBOoGh/,3633106553812933491_8889484925,"Es ist klar, dass die #AHV eine grössere Reform braucht. Nun geht sie der Bundesrat an. Wir sind gespannt auf die Eckwerte, die er im Herbst bringen will. Auf jeden Fall gilt: ein zusätzlicher Ausbau der AHV, wie ihn sich die Mitte mit ihrer Initiative zum Ehepaar-Plafond wünscht, ist nicht generationengerecht.",2025-05-15 14:41:15+00:00,1,45,2,0.01,0,-1.1251910710520767
instagram.com,https://www.instagram.com/p/DKe4zoBOoGh/,3630213597456058766_2144020503,Das perfekte Muttertagsgeschenk: Familienzeit-Initiative #glp #gleichstellung #mothersday #equality #equal #muttertag #glpzh #elternzeit #strwahlen26 #jglp,2025-05-11 14:55:20+00:00,2,99,4,0.73,0,-0.15389257853679128
instagram.com,https://www.instagram.com/p/DKe4zoBOoGh/,3629405975857494831_28704518764,"Wir sammeln heute am nationalen #Sammeltag  #Unterschriften für die #Familienzeit #Initiative @familienzeit_initiative auf dem Dorfplatz in #Pfäffikon @gemeindefreienbach! Komm vorbei und unterschreibe auch Du, so dass wir gleichlange Spieße für #KMU's und #Grossunternehmen im Kampf um #Arbeitskräfte bekommen! #Unternehmen wie #IKEA, #Google, #SwissRE, #Roche, #Novartis etc. gewähren ihren Mitarbeitenden heute schon oft 18 Wochen #Eltern-Zeit, während den KMU's die Mittel dafür fehlen.  Das ist umso wichtiger, weil unsere Schwyzer:innen durchschnittlich nur noch 1,3 Kinder kriegen,  unsere #Bevölkerung also pro Generation einen Drittel schrumpft. Damit weitet sich der #Fachkräfte- zu einem #Arbeitskräfte-Mangel aus! Diese Problem wird zusätzlich akzentuiert durch die #Überalterung der #Gesellschaft und dem damit verbundenen zusätzlichen Bedarf an #Pflegepersonal... Es braucht mehr #grünliberale #Politik - auch bei uns im #Kanton #Schwyz @kanton_schwyz  #MutzurLösung",2025-05-10 12:08:52+00:00,8,60,1,-1.0,0,-1.1605556873286949
instagram.com,https://www.instagram.com/p/DKe4zoBOoGh/,3628821125404550551_8889484925,"Heute ist Europatag! 🇪🇺 #Europa zeigt, was möglich ist, wenn Staaten zusammenarbeiten: #Stabilität, #Wohlstand und #Entwicklung. Die #Schweiz profitiert stark davon. All das ist aber nicht selbstverständlich – wir müssen es schützen und weiterentwickeln. Das machen wir mit den Bilateralen III!  Sie sichern unsere #Arbeitsplätze, stärken den #Forschungsstandort #Schweiz und ermöglichen uns, überall in Europa zu arbeiten und zu studieren. 🇨🇭🤝🇪🇺",2025-05-09 17:31:00+00:00,1,61,3,0.13,0,-0.7574735135989881
instagram.com,https://www.instagram.com/p/DKe4zoBOoGh/,3628043163684357721_70501056204,Das beste Geschenk für alle (künftigen) Mütter? Mehr Elternzeit! 💐 Am Samstag 10.05. finden in der ganzen Schweiz Sammelaktionen für die Familienzeit-Initiative statt. schliess dich an oder melde eine eigene Aktion an: https://www.familien-zeit.ch/sammeln/ Danke für deine Unterstützung! #Muttertag #FamilienzeitInitiative,2025-05-08 15:01:11+00:00,1,29,2,1.0,0,-1.29672807294961
instagram.com,https://www.instagram.com/glp_grunliberale/,3627959146554528723_8889484925,"Der Nationalrat macht einen grossen Schritt in Richtung Individualbesteuerung! Künftig sollen alle Personen unabhängig vom Zivilstand individuell besteuert werden. Das stärkt insbesondere Zweitverdienende, meist Frauen, und macht das Steuersystem gerechter. 📸 @fabienne.staempfli",2025-05-08 12:15:10+00:00,2,106,2,0.02,0,-0.4712062513177313
instagram.com,https://www.instagram.com/glp_grunliberale/,3627904013529825513_8889484925,"Wir bedauern sehr, dass der Nationalrat die Motionen unserer Nationalrät:innen @corinagredig und @matthias.jauslin.1 abgelehnt hat, welche die Einführung einer dynamischen Maut für den Gotthard forderten. Dennoch zeigt der äusserst knappe Ausgang der Abstimmung, dass sich die Dinge bewegen. Wir bleiben dran!",2025-05-08 10:26:46+00:00,2,58,0,-0.9,0,-1.3781783681214421
instagram.com,https://www.instagram.com/glp_grunliberale/,3627385443626403134_8282638970,"Klar zu hohe Löhne beim Staat, letztlich zu lasten der KMU. #Parlament und #Bundesrat haben es erkannt und meine Motion zur Angleichung der Löhne #angenommen! #kmu #wirtschaft",2025-05-07 17:15:25+00:00,2,101,3,0.01,0,-0.32863100885515495
instagram.com,https://www.instagram.com/glp_grunliberale/,3626400836272503328_8889484925,"Es darf nicht sein, dass sich Arbeit schlichtweg nicht lohnt, weil die Betreuungskosten für die Kinder zu hoch sind. Das ist weder ökonomisch sinnvoll noch liberal.  Endlich ist das KITA-Gesetz auf der Zielgeraden. Der Nationalrat will: 👉 Eltern entlasten, damit Arbeit sich lohnt 👉 Angebote schweizweit ausbauen und verbessern Ziel: Beruf und Familie vereinbaren, Fachkräftemangel bekämpfen, Wirtschaft stärken! Soeben hat der Nationalrat der Vorlage zugestimmt – ein wichtiger Schritt in die richtige Richtung. 📸 @_katja_christ",2025-05-06 08:38:47+00:00,2,73,3,0.5,0,-0.6288207621758382
instagram.com,https://www.instagram.com/glp_grunliberale/,3612104263183649533_8889484925,Jürg Grossen in der Tagesschau: Ein klares NEIN zur gefährlichen SVP-Kündigungsinitiative. Sie bedroht Personenfreizügigkeit mit der EU – das können wir uns nicht leisten.,2025-04-16 15:13:39+00:00,2,57,3,-0.02,0,-0.8003577640733712
instagram.com,https://www.instagram.com/glp_grunliberale/,3608530253551083358_8889484925,"Die GLP-Delegierten haben eine To-Do-Liste für den #Bundesrat verabschiedet!   #Europa hat sich zu lange auf den Schutz der #USA 🇺🇸 verlassen. Wir haben es alle verpasst, in die eigene #Sicherheit zu investieren. Angesichts des russischen #Angriffskriegs gegen die #Ukraine 🇺🇦 und der wachsenden Spannungen mit der #Trump-Administration übernehmen nun andere europäische Länder Verantwortung. Die #GLP fordert vom Gesamtbundesrat, in Kooperation mit Europa unsere Widerstandsfähigkeit umfassend zu stärken. 🪖   Denn: Die Sicherheit Europas ist auch unsere Sicherheit. Ein geeintes Europa ist eine sicherheitspolitische Notwendigkeit. Unser Land sollte die Beziehungen zur #EU konstruktiv stärken. Die #Bilateralen III spielen dabei eine zentrale Rolle! 🇪🇺🤝🇨🇭 Lies unser Forderungspapier. 👉 Link in der Bio.",2025-04-11 16:52:32+00:00,8,137,1,0.15,0,-0.33503386569681637
instagram.com,https://www.instagram.com/glp_grunliberale/,3607736467871764214_8889484925,"Bei 10vor10:  Jürg Grossen erklärt, welche Unsicherheiten die Trump-Zölle trotz deren Aussetzung bei Schweizer Unternehmen verursachen. 📉 Unter hohen Zöllen leiden alle. Jürg Grossen zeigt auf, warum die Kooperation mit Europa und die Bilateralen III jetzt wichtiger denn je sind.  #Zollpolitik #Trump #10vor10",2025-04-10 14:36:04+00:00,2,54,1,-0.13,1,-1.22488206304027
instagram.com,https://www.instagram.com/glp_grunliberale/,3606117473816079994_51807735192,"Hier nochmal alle Infos zur #familienzeitinitiative zusammengefasst.  Jeder Franken, den wir hier investieren, kommt für unsere Gesellschaft und unsere Wirtschaft um ein Vielfaches zurück: Weil wir Familien entlasten, Kinder stärken und es Eltern erleichtern, berufstätig zu bleiben. Darum braucht es die Initiative: Sie stärkt Eltern und Kinder  Sie stärkt den Zusammenhalt der Generationen  Sie behandelt Mütter und Väter gleich  Sie erleichtert die Rückkehr in den Beruf für Mütter  Sie schafft Planbarkeit für Unternehmen  Sie stärkt KMU und strukturschwache Regionen  @alliancef.ch @glp_grunliberale @glp.bs @familienzeit_initiative",2025-04-08 09:02:41+00:00,2,60,1,0.23,0,-1.1605556873286949
instagram.com,https://www.instagram.com/glp_grunliberale/,3604279689975843700_8889484925,Unsere #Delegierten haben sich heute in #Brig versammelt.  Wir haben ein #Forderungspapier zum Thema #Sicherheit verabschiedet – inklusive einer To-Do-Liste an den #Bundesrat. 🪖 Angesichts der aktuellen geopolitischen Lage muss unsere Regierung die Sicherheit wieder zur Priorität machen. Zudem haben wir das 5-jährige Bestehen der #GLP #Wallis gefeiert. Herzliche Gratulation – macht weiter so! 🥳💪,2025-04-06 09:20:56+00:00,8,133,1,1.0,0,-0.37791811617119975
instagram.com,https://www.instagram.com/glp_grunliberale/,3603977872112664037_8282638970,Stimmungsbild vom Weg zur Delegiertenversammlung der @glp_grunliberale in Brig 🌞,2025-04-05 10:08:48+00:00,2,95,0,0.0,0,-0.9814990512333965
instagram.com,https://www.instagram.com/glp_grunliberale/,3603840267450926141_8153929380,"Handelskriege machen die Menschen ärmer. Trump hat hohe Zölle verhängt – und die Zeche zahlen am Ende die Menschen selbst: höhere Preise, weniger Auswahl, Arbeitsplatzverluste. Nationalismus an der Grenze bringt keine Prosperität. Globale Zusammenarbeit statt Abschottung – das ist der Weg. #Handelskrieg #TrumpTariffs #Zölle #Wirtschaftspolitik #Globalisierung #GeschichteLernt #Ökonomie #Weltwirtschaft #Wirtschaftverstehen #FaktenstattMythen #Trump #Handelskrieg",2025-04-05 05:39:05+00:00,2,85,2,-0.58,0,-0.6963485663082438
instagram.com,https://www.instagram.com/glp_grunliberale/,3602542688129959851_8889484925,Präsident #Trump verhängt #Strafzölle auf Schweizer Produkte in der Höhe von 31 Prozent. Das sind 31 neue Gründe für die #Bilateralen III! Mit diesem #Abkommen sichert die #Schweiz ihre gute #Partnerschaft mit der #EU ab. 🇪🇺🤝🇨🇭,2025-04-03 10:36:18+00:00,1,172,2,0.46,0,0.23638388150959289
instagram.com,https://www.instagram.com/glp_grunliberale/,3601970416855310085_8889484925,"Der Sammelstart der Familienzeit-Initiative – ein voller Erfolg! ✍️💛 Danke an alle, die dabei waren und mitgeholfen haben.  #Familienzeit #FamilienzeitInitiative #ZeitfürFamilienzeit #congefamilial #dutempspourlafamille #initiativecongefamilial",2025-04-02 15:39:18+00:00,8,193,1,0.54,0,0.2653456409445494
instagram.com,https://www.instagram.com/glp_grunliberale/,3601750669594645738_8889484925,"Jetzt geht’s los: Sammelstart für die Familienzeit-Initiative! 👨‍👩‍👧‍👦✍️   ✅ So kannst du mitmachen: 🔹 Unterschreiben – Setze ein Zeichen für mehr Familienzeit! 🔹 Unterschriften sammeln – gehe deine Freunde, Familie und Kollegen an und unterstütze unsere Sammelaktionen! 🔹 Teilen – Poste den Sammelstart in deinen Netzwerken! 🔹 Spenden – Unterstütze die Initiative, damit wir noch mehr Menschen erreichen!    📢 Gemeinsam können wir etwas bewegen! Jetzt unterschreiben, spenden & weitersagen! 💪 👉 www.grunliberale.ch/familienzeit   #Familienzeit #FamilienzeitInitiative #ZeitfürFamilienzeit #congefamilial #dutempspourlafamille #initiativecongefamilial",2025-04-02 08:23:16+00:00,2,91,2,0.04,0,-0.6320221905966688
instagram.com,https://www.instagram.com/glp_grunliberale/,3601132932501312499_70501056204,"Stolz präsentieren wir: Unser Initiativkomitee für die #FamilienzeitInitiative 🧡 Vertreter:innen aus Politik, Wirtschaft und Gesellschaft setzen sich ein für eine #Familienzeit! Morgen geht's los, ab 14h auf dem Bundesplatz - höchste #ZeitfürFamilienzeit 😊",2025-04-01 11:55:22+00:00,8,385,3,0.6,0,2.716150774826059
instagram.com,https://www.instagram.com/glp_grunliberale/,3596799339080819415_8889484925,"Kriminelle Mehrfachtäter müssen inhaftiert werden – sonst verlieren Schutzsuchende in unserem Land jede Akzeptanz! 👉 Was ist nötig? •	Ein konsequenteres Vorgehen gegen straffällige Personen im Asylbereich, um die öffentliche Sicherheit zu erhöhen. •	Gesetzliche Anpassungen zur Vereinfachung des Prozesses für Zwangsmassnahmen wie Administrativhaft und Wegweisungen. •	Eine stärkere Gewichtung der öffentlichen Sicherheit im gerichtlichen Ermessensspielraum und eine bessere Sicherstellung von Haftplätzen durch die Kantone. Fazit: Nur mit einem konsequenten Vorgehen können wir die #Kriminalität eindämmen und die öffentliche Sicherheit gewährleisten. Dies ist notwendig, damit Schutzsuchende, die wirklich Hilfe brauchen, weiterhin Akzeptanz und Unterstützung in unserer Gesellschaft finden. Ein konsequenter Umgang mit straffälligen Mehrfachtätern im Asylbereich ist entscheidend für das Vertrauen und die Sicherheit aller. ⚖️ #Migration",2025-03-26 12:26:22+00:00,2,172,6,-0.07,1,1.0211061037318152
instagram.com,https://www.instagram.com/glp_grunliberale/,3596733761128088774_70501056204,"Heute in einer Woche startet die Unterschriftensammlung für die #FamilienzeitInitiative 📝🎉  Kommt alle am Mittwoch 2. April um 14h auf den Bundesplatz! Wir hören Reden von Mitgliedern des Initiativkomitees, geniessen ein Zvieri und beginnen mit Sammeln. Endlich geht es los 🥳💪 #Familienzeit",2025-03-26 10:14:58+00:00,1,110,5,0.0,0,0.16021966582331837
instagram.com,https://www.instagram.com/glp_grunliberale/,3596618715446136582_8282638970,"In der #Arena habe ich auch Stellung dazu genommen, was ich vom Begriff ""superreich"" der #Juso-Kampagne halte - nämlich sehr wenig. Obwohl meine Unternehmen von der Initiative nicht betroffen wären, kenne ich viele Beispiele in der gleichen Grössenordnung, welche zerschlagen werden müssten. Deshalb #Nein zur extremen Juso-Initiative. @juso_nein",2025-03-26 06:27:41+00:00,2,114,3,-0.0,0,-0.1892571948134094
instagram.com,https://www.instagram.com/glp_grunliberale/,3596150585335655411_8889484925,"Die Frühlingsession 2025 ist vorbei. Zeit, zurückzublicken und die Highlights Revue passieren zu lassen. Was bleibt hängen?",2025-03-25 14:57:09+00:00,2,41,0,0.0,0,-1.5604364326375713
instagram.com,https://www.instagram.com/glp_grunliberale/,3595316195176860107_8889484925,"GLP-Präsident @juerg.grossen erklärt in der #Arena, warum die #Juso-Initiative eine Gefahr für unsere Familienunternehmen darstellt. Und er zeigt auf, wieso sie mehr schadet als nützt. 💼",2025-03-24 11:19:26+00:00,2,76,3,-0.99,0,-0.5966575743200506
instagram.com,https://www.instagram.com/glp_grunliberale/,3592286323843539307_8282638970,"Zusammen mit Fabienne Stämpfli durfte ich eine neugierige Klasse der Berufsfachschule Langenthal im Bundeshaus empfangen– und was für ein spannender Austausch das war! 🤩 Die Schülerinnen und Schüler stellten Fragen zur Schweizer Demokratie, staunten über die beeindruckende Kuppelhalle und diskutierten über aktuelle politische Themen. 💬 Es ist immer wieder eine Freude, während den Sessionen nächste Generationen für die Politik (versuchen) zu begeistern. 👏",2025-03-20 06:58:43+00:00,8,107,0,1.0,0,-0.8528462998102468
instagram.com,https://www.instagram.com/glp_grunliberale/,3592081781478240348_8153929380,Heute hat der Nationalrat die Aufstockung der humanitären Hilfe für die Ukraine abgelehnt. Es ging nicht um Waffen. Es ging um humanitäre Hilfe. Um europäische Solidarität.  Neutralität heisst nicht wegschauen. Wir können mehr tun. Wir bleiben dran. @glp_grunliberale @tiana_moser  #UkraineSolidarity #Schweiz #HumanitäreHilfe #Ukraine #Europa,2025-03-20 05:07:53+00:00,2,94,9,-0.62,0,0.7734048861480076
instagram.com,https://www.instagram.com/glp_grunliberale/,3591753467752562217_8889484925,"Es freut uns, dass der Ständerat heute eine Motion angenommen hat, die dem #Bund das Eingreifen ermöglicht, wenn die Kantone ihre Verpflichtungen zur Koordination bei der #Spitalplanung nicht erfüllen. Dies ist ein wichtiger Schritt hin zu einer besseren Kostenkontrolle bei gleichzeitig besserer Behandlungsqualität im #Gesundheitswesen. Vielen Dank an @patrickhaessig für sein anhaltendes Engagement zu diesem Thema.",2025-03-19 13:20:02+00:00,1,48,0,1.0,0,-1.4853889943074003
instagram.com,https://www.instagram.com/glp_grunliberale/,3591650152322998901_8889484925,Die Service Citoyen-Initiative ist entscheidend für die Sicherheit und den Zusammenhalt der Schweiz. Leider hat der Nationalrat sie heute ohne Gegenvorschlag abgelehnt. Wir setzen uns weiterhin für diese Volksinitiative ein. Auch in der Bevölkerung wird die Idee eines Bürgerdienstes stark unterstützt. Das letzte Wort hat das Volk!,2025-03-19 09:56:08+00:00,2,59,4,-0.92,1,-0.5827350832806242
instagram.com,https://www.instagram.com/glp_grunliberale/,3591644770711805650_8889484925,"Die Schweiz nimmt eine führende Rolle in der psychedelischen Forschung ein, doch das derzeitige Gesetz blockiert den Export dieser Substanzen für wissenschaftliche Zwecke. Eine gesetzliche Anpassung wäre entscheidend, um die internationale Zusammenarbeit zu stärken und medizinische Innovationen voranzutreiben. Wir freuen uns, dass der Ständerat heute die Motion von @matthias.jauslin.1 angenommen hat!",2025-03-19 09:44:04+00:00,1,43,0,-0.01,1,-1.5389943074003796
instagram.com,https://www.instagram.com/glp_grunliberale/,3591230298064418238_8282638970,"📢 Der #PUK-Bericht zur #CreditSuisse zeigt klar: Die Hauptverantwortung für die Krise liegt bei der Führung der Bank. 🏦 Jahre des Missmanagements, strategische Fehlentscheidungen und das Ignorieren von Weisungen der #Finma führten zu einem massiven Vertrauensverlust – und letztlich zur existenziellen Bedrohung der Bank. ❌ Es ist inakzeptabel, dass eine systemrelevante Bank durch internes Fehlverhalten derart ins Wanken gerät. Das Management muss stärker in die Verantwortung gezogen werden, und die Anreize für Vergütungen und Ausschüttungen müssen künftig richtig gesetzt werden. 💰✅ #CS #Verantwortung #Finanzmarkt",2025-03-18 20:04:17+00:00,2,61,1,-0.68,1,-1.149834624710099
instagram.com,https://www.instagram.com/glp_grunliberale/,3590904287153829059_8889484925,"Der PUK-Bericht zeigt: Das Management hat die Credit Suisse ruiniert, während die Mitarbeiter:innen gute Arbeit leisteten. Die Finanzmarktaufsicht hat nicht durchgegriffen. Als Grünliberale fordern wir bessere Governance und eine stärkere Aufsicht für eine gesunde Bankenwelt und einen starken Wirtschaftsstandort.    Hinweis: Die Bilder wurden mit Hilfe von KI erstellt.",2025-03-18 09:13:16+00:00,2,39,1,0.92,0,-1.3856980023192071
instagram.com,https://www.instagram.com/glp_grunliberale/,3587288439121407466_8282638970,"Lieber Martin Pfister, ganz herzliche Gratulation zur Wahl in den #Bundesrat und herzlich willkommen im #Bundeshaus. Wir freuen uns auf die Zusammenarbeit! Die vergangenen Monate haben gezeigt, dass der #Bundesrat oft mehr reagiert als gestaltet. Nach der Wahl von Martin Pfister hoffe ich, dass der #Wechsel dem gesamten Gremium gut tun wird. Die Grünliberalen erwarten von der Landesregierung wieder strategische #Weitsicht und entschlossene #Führung.",2025-03-13 10:40:11+00:00,2,87,3,1.0,0,-0.4787258855154968
instagram.com,https://www.instagram.com/glp_grunliberale/,3586160414078966057_8889484925,"Mit freiwilligen, entschädigten Verbrauchsreduktionen auf eine #Strommangellage reagieren. Diese Idee der GLP ist nun Teil der Gesetzesänderung zur #Stromreserve.",2025-03-11 20:08:04+00:00,2,31,1,0.01,1,-1.471466503267974
