source_platform,source_platform_url,data.id,data.caption.text,data.media_type,data.like_count,data.comment_count
instagram.com,https://www.instagram.com/spschweiz/,3653415262313782367_6052176286,"Im letzten Dezember hat der Bundesrat endlich ein Inklusionsgesetz angekündigt. Das ist eine historische Chance für die Schweiz! Damit es seinem Namen aber auch gerecht  wird, müssen wir den Druck hochhalten. Deshalb haben wir heute mit der @inklusions_initiative den Schlüssel zu einer inklusiven Gesellschaft auf dem Bundesplatz symbolisch übergeben. 

Wir fordern:

1. Das Inklusionsgesetz muss die UNO-Behindertenrechtskonvention (UNO-BRK) und die Bundesverfassung umsetzen – alle Lebensbereiche müssen geregelt werden und dies mit Rechtsansprüchen für die Betroffenen.

2. Bund und Kantone müssen verbindliche Strategien mit klaren Fristen und Zielen festlegen. Ein unabhängiger «Inklusionsrat» muss die Umsetzung kontrollieren und Empfehlungen abgeben können.

3. In der Schweiz leben 1,9 Mio. Menschen mit einer Behinderung. Das Inklusionsgesetz muss für alle gelten. Verletzende und abwertende Begriffe wie «invalid» haben in einem Inklusionsgesetz nichts verloren.

4. Das Gesetz muss einen grundlegenden Wandel einleiten, weg von getrennten Strukturen beim Wohnen, Arbeiten und der Bildung. Inklusion bedeutet gleichberechtigte Teilhabe am gesamten gesellschaftlichen Leben – ein fundamentales Menschenrecht.

5. Jede Person hat das Recht, ihre Wohnform, ihren Wohnort und notwendige Unterstützungsleistungen frei zu wählen. Dies erfordert Zugang zu persönlicher und technischer Assistenz – unabhängig von Art oder Behinderungsgrad. Der Assistenzbeitrag muss zu einem kostendeckenden Budget ausgebaut werden.

6. Die Deinstitutionalisierung muss konsequent vorangetrieben werden mit einer nationalen Strategie und konkreten Plänen. Die finanziellen Mittel müssen umgelagert werden: weg von den Institutionen, hin zu den betroffenen Menschen.

7. Organisationen von Menschen mit Behinderungen müssen in alle sie betreffenden Prozesse einbezogen und für ihre Mitwirkung angemessen entschädigt werden.

8. Das Gesetz darf kein Papiertiger werden. Bund und Kantone müssen sofort aktiv werden – mit einem Impulsprogramm für hindernisfreies Wohnen, Programmvereinbarungen mit den Kantonen und einem nationalen Aktionsplan «Inklusion».",8,1599,7
instagram.com,https://www.instagram.com/spschweiz/,3653244568334675720_6052176286,Save the date – alle nach Bern! ✊,1,1017,95
instagram.com,https://www.instagram.com/spschweiz/,3652033798178244892_12874000967,"Wir wehren uns gegen ökonomische Ungleichheit, patriarchale Gewalt und Angriffe auf unsere Rechte – in der Schweiz und weltweit. Dafür gehen wir am Samstag auf die Strasse! 💜🔥 #14juni",8,2616,24
instagram.com,https://www.instagram.com/spschweiz/,3648402084840535913_6052176286,"Wenn Worte fehlen, helfen Memes.

Kontext: Der Arbeitgeberverband will zusammen mit SVP, FDP und Mitte kantonale Mindestlöhne aushebeln, selbst wenn diese von einer Volksmehrheit beschlossen wurden. Wer 100% arbeitet und damit nicht über die Runden kommt, könne ja in die Sozialhilfe. 

Wir werden uns dagegen mit aller Kraft wehren.",1,7252,260
instagram.com,https://www.instagram.com/spschweiz/,3648344023434091410_6052176286,"Konter über die linke Seite. 

Die Individualbesteuerung, also dass jede Person unabhängig ihres Zivilstandes individuell besteuert wird, ist ein wichtiger Baustein auf dem Weg zu echter Gleichstellung. So werden negative Erwerbsanreize eliminiert, was heutzutage meist Frauen betrifft.",2,3031,117
instagram.com,https://www.instagram.com/spschweiz/,3646827085583885724_6052176286,"Am 12. Juni laden die SP Schweiz und die SP Genf in Bern zu einer öffentlichen Gedenkveranstaltung ein, zu der alle, die sich Christiane Brunner verbunden fühlen, herzlich eingeladen sind. Gemeinsam wollen wir das Lebenswerk von Christiane würdigen und uns von ihr verabschieden.

Wann: Donnerstag, 12. Juni 2025, ab 19:30 Uhr

Wo: Bern, Aula im PROGR, Waisenhausplatz 30, 3011 Bern.

Aus organisatorischen Gründen bitten wir um Anmeldung (Link in Bio)",1,593,0
instagram.com,https://www.instagram.com/spschweiz/,3646732137366158098_6052176286,(Link in Bio) Immobilienkonzerne treiben die Mieten immer weiter in die Höhe – und kassieren Milliarden an missbräuchlichen Renditen. Damit ist jetzt Schluss: Jetzt die Mietpreis-Initiative unterschreiben!,2,7099,381
instagram.com,https://www.instagram.com/spschweiz/,3646266163328230092_6052176286,"Weil die Tour so unglaublich schön war, machen wir gleich weiter 🥹

Tickets gibts ab sofort unter dem Link in unserer Bio. Wir freuen uns enorm auf die gemeinsamen Abende @kammgarn_sh, @galvanikzug, @bernhard_theater und @dampfzentrale_bern 💞

Kommt alle vorbei! ✊",8,293,10
instagram.com,https://www.instagram.com/spschweiz/,3646170405194114223_6052176286,"Die 7274 Unterschriften, die seit dem Druck des Plakats dazugekommen sind, wurden natürlich auch übergeben. #gaza",2,1062,73
instagram.com,https://www.instagram.com/spschweiz/,3646105459519004980_6052176286,In der letzten Woche habt ihr fast 130'000 Mal unseren Gaza-Appell an Bundesrat Cassis unterzeichnet. Wir haben eure Unterschriften heute übergeben. 🤝,1,1930,42
