source_platform,source_platform_url,data.id,data.caption.text,data.media_type,data.like_count,data.comment_count
instagram.com,https://www.instagram.com/fdp_schweiz/,3669348038779197598_2018933737,"Die Schweiz schwitzt - und grüne Politiker wollen Klimaanlagen verbieten... 🥵 Die FDP Schweiz bekennt sich zum Netto-Null-Ziel. Um dieses zu erreichen, brauchen wir aber eine Stromoffensive und keine wahnwitzigen Verbote! ☀️💪 👉 Mehr dazu über den Link in unserer Bio",8,432,40
instagram.com,https://www.instagram.com/fdp_schweiz/,3668580601985164975_2018933737,Heute als Beilage in der NZZ: Das neue Wirtschaftspapier der FDP.  Dazu lesenswerte Beiträge von Parteipräsident @thierryburkart und alt Bundesrat Kaspar Villiger – sowie ein spannendes Interview mit Prof. Christoph A. Schaltegger.  👉 Link zur Beilage in unserer Bio,1,63,0
instagram.com,https://www.instagram.com/fdp_schweiz/,3665615960753478357_2018933737,Wir gratulieren Severin Brüngger herzlich zur sensationellen Wahl in den Ständerat! 💐🎉,1,446,13
instagram.com,https://www.instagram.com/fdp_schweiz/,3664935271066408721_2018933737,"Das war die Delegiertenversammlung vom 28.06.2025 in Hergiswil, NW. Einstimmig hat das höchste Organ der FDP.Die Liberalen Schweiz ein 9-Punkte-Programm verabschiedet – für mehr Eigenverantwortung, mehr Leistungsgerechtigkeit und mehr Zukunftschancen. Für die FDP gilt künftig: ✅ Keine neuen Steuern 💼 Löhne statt Sozialhilfe 🌍 Freihandel – mit allen 🤝 Generationenvertrag erneuern 📉 Ja zum Entlastungspaket 🛑 Personalstopp beim Bund 🏦 Ersparnisse schützen 🏠 Wohneigentum ermöglichen 🛡️ Stark für die Schwachen 👉 Medienmitteilung: Link in unserer Bio @thierryburkart @ignaziocassis @nantermod @fdp_schweiz",8,208,3
instagram.com,https://www.instagram.com/fdp_schweiz/,3664035668146054679_2018933737,"«Die Schmerzgrenze ist jetzt erreicht. Wir werden keinen Rappen Mehrbelastung bei den Löhnen akzeptieren und jede Steuererhöhung bekämpfen». Wir kämpfen für alle, die aufstehen und zur Arbeit gehen, sich um die Familie kümmern oder sich fürs Allgemeinwohl engagieren - vor Sozialpopulisten, die alles versprechen, aber nie sagen, wer’s bezahlen soll. ⏰ #fdpwecker  @thierryburkart",8,598,28
instagram.com,https://www.instagram.com/fdp_schweiz/,3663368647460901537_2018933737,"So geht es nicht! Trotz massiven Widerstands aus der Bevölkerung hält der Bundesrat an der geplanten Vorsorgesteuer fest und bedient sich ungeniert an den privaten Altersvermögen.  Statt endlich ernsthaft beim Staat zu sparen, will er den Mittelstand schröpfen – mit einer schärferen Steuer auf Kapitalbezüge aus der zweiten und dritten Säule.  ✍️ Jetzt Petition gegen die Vorsorgesteuer unterzeichnen: Link in unserer Bio",1,153,5
instagram.com,https://www.instagram.com/fdp_schweiz/,3661281391535284218_2018933737,"Für die Wirtschaft ist die freiwillige e-ID ein entscheidender Schritt nach vorn. 📊 Nationalrat Marcel Dobler hat an der überparteilichen Medienkonferenz von letzter Woche die wichtigsten Argumente für die e-ID für die Wirtschaft präsentiert, über die am 28. September 2025 abgestimmt wird.",1,65,17
instagram.com,https://www.instagram.com/fdp_schweiz/,3659052222181231544_2018933737,Das Parlament hat heute grünes Licht für die Einführung der Individualbesteuerung gegeben – und damit die Heiratsstrafe beseitigt. 💪 Der Weg ist frei für die bedeutendste Gleichstellungsreform seit Jahrzehnten. 🥳🎉,8,190,7
instagram.com,https://www.instagram.com/fdp_schweiz/,3658441334763850600_2018933737,"«Wie soll man einen WK durchführen, wenn es nicht mal einen Koch hat?». Bis 2030 fehlen der Schweizer Armee schätzungsweise bis zu 30'000 Personen. Dies in einer Zeit, in der in Europa wieder Krieg herrscht und unsere Nachbarstaaten massiv aufrüsten. Bundesrat und Parlament müssen Massnahmen ergreifen, um die in der Verfassung verankerte Wehrpflicht zu stärken. 🪖🫡 📺 Link zum gesamten Beitrag in unserer bio",2,144,25
instagram.com,https://www.instagram.com/fdp_schweiz/,3657742104785296894_2018933737,"🔍 Was tun in einer Welt steigender Unsicherheit, Protektionismus und geopolitischer Spannungen? 📈 Was es braucht: Offene Märkte, weniger Bürokratie und gute Rahmenbedingungen. 📉 Was es nicht braucht: Populistische Reflexe wie Gegenzölle, die unsere Wirtschaft in anspruchsvollen Zeiten zusätzlich belasten.",2,51,0
