source_platform,source_platform_url,data.id,data.caption.text,data.caption.created_at,data.media_type,data.like_count,data.comment_count,sentiment_rulebased,voting.topic,engagement_score
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3693472723573836567_3254768218,"Die Schweiz zahlt mit die höchsten Rundfunkgebühren weltweit, auch für SRG-Inhalte, die der private Markt längst selbst abdeckt. Wir finden: Zwangsgebühren sollen nur dort eingesetzt werden, wo ein echter demokratischer oder kultureller Mehrwert entsteht. Darum fordern wir: •⁠ ⁠Serafe-Gebühr auf max. CHF 200 senken •⁠ ⁠Unternehmen ganz von der Zwangsabgabe befreien •⁠ ⁠Unterhaltung aus dem SRG-Auftrag streichen •⁠ ⁠SRG-Unterhaltungssparte privatisieren 👉 Zum Positionspapier: jungfreisinnige.ch/positionspapiere/medienpolitik/",2025-08-06 21:38:02+00:00,8,99,1,-0.06,0,-1.1165076246608663
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3692640721953728585_3254768218,"Vom Fachkräftemangel zum generellen Arbeitskräftemangel – die Schweiz gerät unter Druck. 🚨 Unternehmen finden nicht mehr genug Personal, egal ob spezialisiert oder nicht. Die Lösungen liegen auf dem Tisch und wir setzen uns dafür ein, dass sie sofort umgesetzt werden: 👉🏻 Rentenalter erhöhen und Menschen länger im Arbeitsmarkt halten. 👉🏻 Individualbesteuerung einführen, sodass sich Arbeit vermehrt lohnt.",2025-08-05 18:06:00+00:00,2,93,17,0.01,0,1.3919964449433992
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3691708219978562331_3254768218,"Heute beginnt für viele Jugendliche ein neuer Lebensabschnitt: der Start in die Lehre. 🚀 Die Berufsbildung ist ein wichtiger Pfeiler unserer Wirtschaft und ein echtes Erfolgsmodell. Mit einer Lehre übernehmen junge Menschen Verantwortung und sammeln wertvolle Praxiserfahrung. ⚒️ Ob im Büro, im Labor, auf der Baustelle oder im Pflegeheim: Die Schweiz lebt vom Engagement ihrer Lernenden. Danke, dass ihr mitanpackt! 💪",2025-08-04 11:12:17+00:00,1,99,0,1.0,0,-1.276031434184676
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3689596694869641118_3254768218,"Donald Trumps abrupter Kurswechsel ist ein harter Schlag für unsere exportorientierte Wirtschaft: Statt eines fairen Abkommens mit der Schweiz verhängt er Zölle von 39 %. Das trifft nicht nur einzelne Firmen, sondern gefährdet Jobs, Wohlstand und Stabilität in unserem Land. Trotz grossem diplomatischem Einsatz von Bundespräsidentin Karin Keller-Sutter blieb Trumps Entscheidung unkalkulierbar und politisch brandgefährlich. 👉 Wir fordern: Der Bundesrat muss jetzt mit den USA nachverhandeln und gleichzeitig die heimische Wirtschaft gezielt entlasten.",2025-08-01 13:17:04+00:00,8,113,2,-0.32,1,-0.8546044219914553
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3689440234579709038_3254768218,Wir wünschen allen einen schönen 1. August! 🇨🇭 👆🏻 Diese Werte haben unser Land erfolgreich gemacht. Welcher Wert ist dir besonders wichtig? Schreib’s in die Kommentare 💬,2025-08-01 08:06:12+00:00,1,89,4,1.0,0,-0.7110643340505816
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3683264176918658424_222704416,Wehre dich gemeinsam mit uns gegen den unfairen Mitte-Links AHV-Deal 🙅‍♀️,2025-07-23 19:37:30+00:00,2,345,44,-0.88,0,7.541968378707082
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3672256157117118437_3254768218,We’re not falling for it.  #liberal #jungfreisinn,2025-07-08 15:06:11+00:00,2,113,2,-0.21,0,-0.8546044219914553
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3669445380747044589_3254768218,"Rückblick auf unsere Delegiertenversammlung in Fribourg 🇨🇭🎥 Am 14. Juni trafen wir Jungfreisinnige uns zur Delegiertenversammlung – mit spannenden Debatten, liberalen Parolen und neuen Positionspapieren. Von der Medienpolitik, zum Eigenmietwert bis zur Sicherheit – engagierte Referenten und Mitglieder haben mitdiskutiert, entschieden und gestaltet. 💬💡 Danke an alle, die dabei waren – und viel Spass mit dem Highlightvideo!",2025-07-04 18:01:03+00:00,2,63,1,1.0,2,-1.3797689213209843
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3668721916163787042_3254768218,"Zusammen mit @dobler_marcel fordern wir @jungfreisinnige.ch in einer Interpellation Transparenz der SRG bezüglich Eigenwerbung.  Für uns Jungfreisinnige ist klar: Es kann nicht sein, dass ein öffentlich finanziertes Medienhaus mit millionenteuren Imagekampagnen für sich selbst wirbt – und gleichzeitig keine Angaben zu den tatsächlichen Kosten dieser Kampagnen machen kann. Transparenz jetzt!",2025-07-03 18:02:37+00:00,8,112,3,-0.0,0,-0.7023934262637601
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3663277044566213391_3254768218,Die letzen drei Wochen waren  Sessionswochen in Bern. Es gab viele spannende Debatten. 1️⃣ Individualbesteuerung 2️⃣ SRG Halbierungsinitiative 3️⃣ MWST-Finanzierung 4️⃣ Elternzeit,2025-06-26 05:45:38+00:00,2,88,0,0.72,0,-1.356472385941934
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3657851420955634921_3254768218,"Über 100 Jungfreisinnige aus der ganzen Schweiz versammelten sich in Fribourg zur dritten Delegiertenversammlung der Jungfreisinnigen Schweiz im Jahr 2025. Im Fokus standen wichtige politische Themen – wir sagen JA am 28. September: ✅ zur E-ID ✅ zum Eigenmietwert Ein besonderes Highlight war ferner das Referat von Divisionär Raynald Droz zur sicherheitspolitischen Lage der Schweiz. Auch an dieser DV wurde wieder klar: Freiheit und Verantwortung gehören zusammen.  Ein grosses Danke an alle Beteiligten, insbesondere an die engagierten Arbeitsgruppen! 💙",2025-06-18 18:04:52+00:00,8,141,2,0.69,3,-0.6498456357002527
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3653549914092283044_3254768218,"Am 14. Juni treffen wir uns in Fribourg an der Delegiertenversammlung zur Diskussion über Eigenmietwert, E-ID und unsere neuen Positionspapiere 💬 📍 Association Forum Fribourg 🕐 Einlass ab 13:00 Uhr 🥂 Apéro im Anschluss 👉 Zur Anmeldung – Link in Bio!",2025-06-12 19:38:33+00:00,8,80,1,0.0,3,-1.2554510867870396
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3653490117686902329_3254768218,"Der heutige Entscheid im Ständerat ist ein Hohn für unsere Generation. Angeführt von Pierre-Yves Maillard (SP) und Erich Ettlin (Mitte) wurde beschlossen: 👉🏻 Erhöhung der Lohnbeiträge von 8,7 % auf 9,5 % 👉🏻 Erhöhung der Mehrwertsteuer von 8,1 % auf 9,1 % Wir finanzieren damit nicht nur die 13. AHV-Rente, sondern auch gleich noch den nächsten geplanten Ausbau: höhere Renten für Ehepaare. Das strukturelle Defizit in der AHV bleibt damit bestehen. Anstatt an nachhaltigen Reformen zu arbeiten, um die AHV langfristig zu sichern, werden laufend neue Belastungen eingeführt. Diese Politik ist ein Schlag ins Gesicht unserer Generation.",2025-06-12 17:39:44+00:00,8,230,7,-0.47,1,0.7986138397729752
instagram.com,https://www.instagram.com/jungfreisinnige.ch/,3649873865777829539_3254768218,Wir wollen Kernauftrag statt Katzenvideos von der SRG. 200 Franken sind genug. Ja zur Halbierungsinitiative! #srg #halbierungsinitiative #srfarena #jungfreisinnige,2025-06-07 17:55:56+00:00,2,791,43,0.0,0,10.643959522250288
