source_platform,source_platform_url,data.id,data.caption.text,data.caption.created_at,data.media_type,data.like_count,data.comment_count,data.ig_play_count,sentiment_rulebased,voting.topic
instagram.com,https://www.instagram.com/svpch/,3709209848253843614_1491469054,"Mit dem EU-Unterwerfungsvertrag wird die Personenfreizügigkeit ausgebaut. Neu sollen EU-Bürger schon nach 5 statt wie bisher erst nach zehn Jahren das Daueraufenthaltsrecht in der Schweiz erhalten. 🕔🇨🇭 Damit dürfen sie in der Schweiz bleiben, auch wenn sie arbeitslos oder sozialhilfeabhängig werden. ⚠️ Das wird zu massiv höheren Kosten für die Schweizer Steuerzahler führen. 💸 Wer das nicht will, sagt NEIN zum EU-Unterwerfungsvertrag! ❌",2025-08-28 14:44:56+00:00,1,1528,116,,-0.32,0
instagram.com,https://www.instagram.com/svpch/,3709040055932586183_1491469054,"Mehr Steuern💰, mehr Bürokratie, weniger Geld für Familien und den arbeitenden Mittelstand? Unterschreibe📝 deshalb noch heute das Referendum gegen die Individualbesteuerung um das zu verhindern.",2025-08-28 09:08:32+00:00,2,566,17,,0.0,0
instagram.com,https://www.instagram.com/svpch/,3708915897092626807_76577038555,Seven Thinking Steps 💭 zum EU-Vertragspaket 🇪🇺📄 mit Magdalena Martullo-Blocher Im heutigen Podcast geht es um zwei neue Abkommen im Bereich Gesundheit und Lebensmittelsicherheit. Muss künftig jeder Grillstand zertifiziert werden und jeder freiwillige Helfer eine Hygieneschulung gemäss EU-Vorschrift machen? Und müssen wir bei einer Pandemie die Massnahmen der EU übernehmen? Vom Impfzwang bis zur Ausgangssperre? unterwerfungsvertrag.ch,2025-08-28 05:02:08+00:00,2,2234,114,,0.01,0
instagram.com,https://www.instagram.com/svpch/,3708341969401603211_1491469054,Der Eigenmietwert ist weder logisch noch fair. Deshalb stimmt Nationalrat Thomas Matter am 28. September JA✅ zur Abschaffung des Eigenmietwerts.,2025-08-27 10:00:40+00:00,1,359,8,,0.36,2
instagram.com,https://www.instagram.com/svpch/,3708190690234912774_76577038555,"Seven Thinking Steps 💭 zum EU-Vertragspaket 🇪🇺📄 mit Magdalena Martullo-Blocher Im heutigen Podcast geht es um die sogenannten staatlichen Beihilfen. Damit sind Subventionen, Steuervorteile, vergünstigte Darlehen oder Staatsgarantien gemeint. Können wir künftig erneuerbare Energien, die SBB oder eine Sportarena noch finanziell unterstützen? 👉🏻 unterwerfungsvertrag.ch",2025-08-27 05:01:02+00:00,2,510,6,,0.01,0
instagram.com,https://www.instagram.com/svpch/,3707773192326744820_1491469054,Eigenverantwortung und Vorsorge sollten belohnt und nicht bestraft werden. Darum sagt Nationalrätin Stefanie Heimgartner am 28. September JA✅ zur Abschaffung des Eigenmietwerts.,2025-08-26 15:10:36+00:00,1,211,12,,0.23,2
instagram.com,https://www.instagram.com/svpch/,3707465927814724726_76577038555,Seven Thinking Steps 💭 zum EU-Vertragspaket 🇪🇺📄 mit Magdalena Martullo-Blocher Im heutigen Podcast geht es um das geplante Stromabkommen mit der EU. Wird der Strom teurer für private Haushalte? Wird künftig die EU über unsere Wasserkraftreserven verfügen? Wird der liberalisierte Strommarkt mehr Vor- oder Nachteile bringen? 👉🏻 unterwerfungsvertrag.ch,2025-08-26 05:01:03+00:00,2,555,9,,-1.0,0
instagram.com,https://www.instagram.com/svpch/,3707040410650706965_1491469054,"(Link in Bio) Raubüberfalle, Vergewaltigungen, Messerstechereien und Einbrüche sind an der Tagesordnung. Insbesondere kriminelle Asyl-Migranten verüben teils schwerste Gewalttaten. Das herrschende Asyl-Chaos gefährdet die innere Sicherheit der Schweiz und kostet die Steuerzahler Milliarden. Statt die Grenzen zu kontrollieren, verweigert der verantwortliche SP-Bundesrat Jans griffige Massnahmen zum Schutz der eigenen Bevölkerung. Unterschreiben Sie deshalb jetzt die Volksinitiative «Asylmissbrauch stoppen! Grenzschutz-Initiative»!",2025-08-25 21:36:12+00:00,8,945,87,,-1.0,0
instagram.com,https://www.instagram.com/svpch/,3706744465098843815_76577038555,"Seven Thinking Steps 💭 zum EU-Vertragspaket 🇪🇺📄 mit Magdalena Martullo-Blocher Im heutigen Podcast geht es um die Zuwanderung aus der EU. Werden noch mehr Leute in die Schweiz kommen? Droht uns eine Zuwanderung von EU-Bürgern ins Schweizer Sozialsystem? Was taugt die sogenannte «Schutzklausel», die der Bundesrat ausgehandelt hat? unterwerfungsvertrag.ch",2025-08-25 05:07:36+00:00,2,1190,41,,-0.35,0
instagram.com,https://www.instagram.com/svpch/,3706061711294002133_76577038555,Seven Thinking Steps 💭 zum EU-Vertragspaket 🇪🇺📄 mit Magdalena Martullo-Blocher Im heutigen Podcast geht es ums Geld: Was kosten uns die EU-Verträge? Wer zahlt? Profitiert der einzelne Bürger von den EU-Verträgen? Wie teuer ist die EU-Bürokratie für uns alle? 👉🏻 unterwerfungsvertrag.ch,2025-08-24 10:37:45+00:00,2,629,10,,-0.27,0
instagram.com,https://www.instagram.com/svpch/,3705630232923503834_1491469054,Der Eigenmietwert macht Wohneigentum🏡 unnötig teuer. Darum sagt Nationalrätin Nina Fehr Düsel am 28. September JA✅ zur Abschaffung des Eigenmietwerts.,2025-08-23 16:12:53+00:00,1,309,29,,-1.0,2
instagram.com,https://www.instagram.com/svpch/,3705340512146437203_76577038555,"Seven Thinking Steps 💭 zum EU-Vertragspaket 🇪🇺📄 mit Magdalena Martullo-Blocher Im heutigen Podcast geht es um das Thema Rechtssicherheit. Hat die EU bessere Gesetze als wir? Darf uns die EU künftig bestrafen, wenn wir nicht brav alle EU-Gesetze übernehmen? Können wir noch über Volksinitiativen wie «Keine 10-Millionen-Schweiz» abstimmen? 👉🏻 unterwerfungsvertrag.ch",2025-08-24 10:37:55+00:00,2,530,9,,0.62,0
instagram.com,https://www.instagram.com/svpch/,3704146672926068837_1491469054,"(Link in der Bio) Der EU-Unterwerfungsvertrag hat auch weitreichende Konsequenzen für den Gesundheitsbereich. Auch hier gilt: Die Schweizer Bevölkerung hätte zu bezahlen und nichts mehr zu melden. Das ist vor allem im Hinblick auf unsere Freiheitsrechte höchst problematisch: Mit dem Unterwerfungsvertrag kann die EU Medienzensur, Ausgangssperren und Impfzwang in der Schweiz durchsetzen.",2025-08-21 15:05:19+00:00,1,468,37,,-0.35,0
instagram.com,https://www.instagram.com/svpch/,3704144649894529028_74858697465,"Werner Salzmann, Ständerat SVP, sagt JA zur Abschaffung des Eigenmietwerts ✅⁠ ⁠ Sollen Autobesitzer fiktive Kosten für die theoretische Miete ihres Autos versteuern müssen? Nein, denn das ist genauso absurd wie die Eigenmietwert-Steuer auf selbstgenutztes Eigentum. ⁠ ⁠ JA zur Abschaffung des Eigenmietwerts am 28. September! 🗳️⁠ ⁠ 🔗 Jetzt informieren: faire-steuern.ch (Link in Bio)",2025-08-21 15:03:48+00:00,2,286,3,,-0.33,2
instagram.com,https://www.instagram.com/svpch/,3703985548863738516_74858697465,"Walter Gartmann, Nationalrat SVP, sagt JA zur Abschaffung des Eigenmietwerts ✅⁠ ⁠ Schon das Wort „Eigenmietwert“ zeigt, wie widersprüchlich diese Steuer ist: Eigentum wird besteuert, als ob man Miete zahlen würde. Seit Jahrzehnten wird über die Abschaffung diskutiert – jetzt ist es Zeit, sie umzusetzen.⁠ ⁠ JA zur Abschaffung des Eigenmietwerts am 28. September! 🗳️⁠ ⁠ 🔗 Jetzt informieren: faire-steuern.ch (Link in Bio)",2025-08-21 09:48:12+00:00,2,240,4,,-0.38,2
instagram.com,https://www.instagram.com/svpch/,3703895288859467080_1491469054,"Günstigere ausländische Arbeitskräfte fluten unseren Arbeitsmarkt. Mittlerweile ist jeder vierte Erwerbstätige im Kanton Genf ein Grenzgänger. Im Kanton Tessin sind es sogar fast 30 Prozent. Seit Einführung der Personenfreizügigkeit mit der EU ist die Zahl der Grenzgänger massiv gestiegen ist 📈: Von 164'717 im Jahr 2002 auf aktuell 406'946. Zum Vergleich: Die kleine Schweiz hat mehr Grenzgänger als Frankreich und Deutschland zusammen, die nur auf rund 230'000 Grenzpendler kommen! Die EU profitiert auch hier klar von der Schweiz! Deshalb können wir getrost NEIN sagen zum EU-Unterwerfungsvertrag.",2025-08-21 06:45:51+00:00,1,1027,184,,-0.15,0
instagram.com,https://www.instagram.com/svpch/,3703389713359756708_74858697465,"Vroni Thalmann-Bieri, Nationalrätin SVP, sagt JA zur Abschaffung des Eigenmietwerts ✅⁠ ⁠ Der Eigenmietwert bringt viele Bezüger von Ergänzungsleistungen in grosse Not: Sie müssen sich verschulden oder ihr Zuhause aufgeben, weil sie die Steuer auf ein fiktives Einkommen nicht mehr tragen können. Dieses System ist falsch und muss geändert werden.⁠ ⁠ JA zur Abschaffung des Eigenmietwerts am 28. September! 🗳️⁠ ⁠ 🔗 Jetzt informieren: faire-steuern.ch (Link in Bio)",2025-08-20 14:03:56+00:00,2,184,1,,-1.0,2
instagram.com,https://www.instagram.com/svpch/,3703269051044871460_1491469054,Sparsame Bürgerinnen und Bürger sollen nicht bestraft werden. Deshalb stimmt Nationalrat Michael Götte am 28. September JA✅ zur Abschaffung des Eigenmietwerts.,2025-08-20 10:01:39+00:00,1,195,17,,0.27,2
instagram.com,https://www.instagram.com/svpch/,3702710535502398351_1491469054,"(Link in Bio) Internationale Krisen, die 39% US-Zölle auf Schweizer Importen und eine verantwortungslose Politik von Mitte-links im Inland drücken unserer Wirtschaft immer mehr die Luft ab. Hinzu kommt, dass die Linken und Grünen aller Parteien die Steuergelder mit vollen Händen ausgeben und die Schweiz an die völlig überschuldete und überregulierte EU anbinden wollen. Zur Stärkung des Werkplatzes Schweiz, für den Erhalt von Arbeitsplätzen und damit dem Wohlstand unseres Landes legt die SVP ein dringend nötiges Entlastungs- und Deregulierungsprogramm vor.",2025-08-19 15:31:58+00:00,1,235,1,,-0.36,0
instagram.com,https://www.instagram.com/svpch/,3702670084787287331_1491469054,"Wer für sein Wohneigentum🏡 gespart hat, soll nicht mit einer Steuer auf ein Einkommen bestraft werden, das es gar nicht gibt. Deshalb sagt Nationalrat Franz Grüter am 28. September JA✅ zur Abschaffung des Eigenmietwerts.",2025-08-19 14:11:37+00:00,1,326,18,,-0.54,2
instagram.com,https://www.instagram.com/svpch/,3702000375419102761_1491469054,"(Link in Bio) Raubüberfalle, Vergewaltigungen, Messerstechereien und Einbrüche sind an der Tagesordnung. Insbesondere kriminelle Asyl-Migranten verüben teils schwerste Gewalttaten. Das herrschende Asyl-Chaos gefährdet die innere Sicherheit der Schweiz und kostet die Steuerzahler Milliarden. Statt die Grenzen zu kontrollieren, verweigert der verantwortliche SP-Bundesrat Jans griffige Massnahmen zum Schutz der eigenen Bevölkerung. Unterschreiben Sie deshalb jetzt die Volksinitiative «Asylmissbrauch stoppen! Grenzschutz-Initiative»!",2025-08-18 16:01:03+00:00,8,1447,97,,-1.0,0
instagram.com,https://www.instagram.com/svpch/,3701809649838142310_1491469054,"Steuern💰 auf ein Einkommen zu bezahlen, das man nicht hat, ist ungerecht. Deshalb sagt Nationalrat Markus Schnyder am 28. September JA✅ zur Abschaffung des Eigenmietwerts.",2025-08-18 09:42:05+00:00,1,415,51,,0.33,2
instagram.com,https://www.instagram.com/svpch/,3701255245913177076_1491469054,"(Link in Bio) Am 28. September bietet sich die Gelegenheit, den ungerechten Eigenmietwert abzuschaffen. Diese weltweit einmalige Steuer belastet Wohneigentümer für ein Einkommen, das sie gar nicht haben. Diese Geistersteuer bestraft Familien und ältere Menschen und widerspricht der verfassungsrechtlichen Eigentumsförderung.",2025-08-17 15:20:33+00:00,1,314,20,,-1.0,2
instagram.com,https://www.instagram.com/svpch/,3701245059382175333_1491469054,Mach es wie Nationalrat Benjamin Fischer und stimme am 28. September ebenfalls JA✅ zur Abschaffung des Eigenmietwerts! (Bundesbeschluss über die kantonalen Liegenschaftssteuern auf Zweitliegenschaften),2025-08-17 15:01:14+00:00,2,339,14,,-0.06,2
instagram.com,https://www.instagram.com/svpch/,3700530045038943378_1491469054,"(Link in Bio) Im Zentrum der Delegiertenversammlung der SVP Schweiz in Schaffhausen stand die masslose Zuwanderung. Sie ist verantwortlich für fast alle Probleme – insbesondere für die explodierende Kriminalität –, unter denen die Schweizer Bevölkerung leidet. Mit dem EU-Unterwerfungsvertrag wird sich die Lage weiter verschlechtern. Die SVP ist die einzige Partei, die die Probleme benennt und bereit ist, sie zu lösen. Die Delegierten fassten in Schaffhausen die NEIN-Parole zur links-extremen Enteignungsinitiative der Juso und zum E-ID-Gesetz.",2025-08-16 15:19:43+00:00,1,841,70,,-0.93,1
instagram.com,https://www.instagram.com/svpch/,3699842549456345461_1491469054,"(Link in Bio) Die Folgen des EU-Vertragspaketes sind für die Schweiz und die Schweizer Bevölkerung in jeder Hinsicht katastrophal. Auch wird immer klarer, wie schamlos die EU-Turbos das Volk hinters Licht führen. Zu diesem Schluss kommt der Vorstand der SVP Schweiz, der sich in Schaffhausen (SH) über die Zwischenbilanz der SVP-Fraktion zum EU-Vertragspaket informieren liess. Zudem verabschiedete der Parteivorstand zuhanden der Delegiertenversammlung die NEIN-Parole zur E-ID und zur links-extremen Juso-Enteignungsinitiative.",2025-08-15 16:33:47+00:00,1,1361,149,,-0.82,1
instagram.com,https://www.instagram.com/svpch/,3699645270943137748_1491469054,Mach es wie Ständerat Werner Salzmann und stimme am 28. September ebenfalls JA✅ zur Abschaffung des Eigenmietwerts! (Bundesbeschluss über die kantonalen Liegenschaftssteuern auf Zweitliegenschaften),2025-08-15 10:02:36+00:00,2,553,66,,-0.06,2
instagram.com,https://www.instagram.com/svpch/,3699064877134299146_1491469054,"In der Schweiz 🇨🇭 beträgt die Mehrwertsteuer 8.1 % - in der EU 🇪🇺 beträgt die Mehrwertsteuer bis zu 20 % 🤯 Die Schweiz steht in wesentlichen Punkten viel besser da als die EU: Die Menschen in der Schweiz haben höhere Löhne und eine höhere Kaufkraft. Die Inflation, die das Leben der Haushalte teurer macht, liegt viel tiefer. Damit wir unseren Wohlstand erhalten können - NEIN zum EU-Unterwerfungsvertrag❗",2025-08-14 14:48:41+00:00,1,1041,58,,-0.22,0
instagram.com,https://www.instagram.com/svpch/,3698971530986291576_1491469054,"Wohneigentum🏡 gehört gefördert, nicht bestraft. Deshalb sagt Nationalrat Andreas Glarner am 28. September JA✅ zur Abschaffung des Eigenmietwerts.",2025-08-14 11:43:14+00:00,1,706,65,,0.18,2
instagram.com,https://www.instagram.com/svpch/,3698923313829144159_74858697465,"Nina Fehr Düsel, Nationalrätin SVP, sagt JA zur Abschaffung des Eigenmietwerts ✅⁠ ⁠ Der Eigenmietwert verteuert Wohneigentum zusätzlich und macht den Traum vom Eigenheim für viele unbezahlbar. Deshalb braucht es jetzt dringend einen Systemwechsel.⁠ ⁠ JA zur Abschaffung des Eigenmietwerts am 28. September! 🗳️⁠ ⁠ 🔗 Jetzt informieren: faire-steuern.ch (Link in Bio)",2025-08-14 10:10:23+00:00,2,249,18,,-0.11,2
instagram.com,https://www.instagram.com/svpch/,3698341832115413068_1491469054,"(Link in der Bio) Während der Sommerwochen prüfte die Bundeshausfraktion der SVP den über 2000 Seiten umfassenden EU-Unterwerfungsvertrag und seine Folgen für unsere direkte Demokratie sowie für die Bereiche Strom, Gesundheit, Zuwanderung, Landwirtschaft, Lebensmittelrecht und Landverkehr. An der heutigen ausserordentlichen Fraktionsklausur zog die SVP eine erste Bilanz: Auf dem Tisch liegt ein katastrophales Verhandlungsergebnis. Mit diesem Vertrag kann die Europäische Union ALLES beschliessen, die Schweiz muss nachvollziehen. Wenn wir das nicht tun, wird es Strafmassnahmen geben. Das ist Kolonialrecht in Reinkultur.",2025-08-13 15:03:25+00:00,1,442,22,,-0.48,0
instagram.com,https://www.instagram.com/svpch/,3697621527486332290_74858697465,"Roland Büchel, Nationalrat SVP, sagt JA zur Abschaffung des Eigenmietwerts ✅⁠ ⁠ Unser Steuersystem setzt falsche Anreize: Wer Schulden macht, wird belohnt – wer spart, zahlt drauf. Das können wir ändern.⁠ ⁠ JA zur Abschaffung des Eigenmietwerts am 28. September! 🗳️⁠ ⁠ 🔗 Jetzt informieren: faire-steuern.ch (Link in Bio)",2025-08-12 15:03:52+00:00,2,379,13,,-1.0,2
instagram.com,https://www.instagram.com/svpch/,3697610918826868087_59216426791,𝐃𝐚𝐫𝐮𝐦 𝐝𝐢𝐞 𝐍𝐚𝐜𝐡𝐡𝐚𝐥𝐭𝐢𝐠𝐤𝐞𝐢𝐭𝐬-𝐈𝐧𝐢𝐭𝐢𝐚𝐭𝐢𝐯𝐞 𝐮𝐧𝐭𝐞𝐫𝐬𝐭ü𝐭𝐳𝐞𝐧! ❗️Schon heute kommen drei von zehn EU-Zuwanderern aufgrund des Familiennachzugs.  ❗️Dieser Familiennachzug soll mit den neuen EU-Verträgen noch ausgeweitet werden.  Darum wollen wir: ✅ Die Zuwanderung wieder eigenständig steuern. 👉🏼 Jetzt unterstützen: nachhaltigkeitsinitiative.ch/mitmachen Quelle: nzz.ch/meinung/die-eu-vertraege-werden-die-zuwanderung-weiter-anheizen-ld.1894979 #nachhaltigkeitsinitiative #keine10MioCH,2025-08-12 14:39:56+00:00,1,338,10,,0.02,0
instagram.com,https://www.instagram.com/svpch/,3697468228267242416_1491469054,Mit dem Eigenmietwert zahlen Wohneigentümer Steuern💰 auf ein fiktives Einkommen. Das ist ungerecht und bestraft den hart arbeitenden Mittelstand. Deshalb sagt auch unser Fraktionspräsident Thomas Aeschi am 28. September JA✅ zur Abschaffung des Eigenmietwerts.,2025-08-12 09:56:32+00:00,1,568,27,,-1.0,2
instagram.com,https://www.instagram.com/svpch/,3696921940253693623_1491469054,"(Link in Bio) Raubüberfalle, Vergewaltigungen, Messerstechereien und Einbrüche sind an der Tagesordnung. Insbesondere kriminelle Asyl-Migranten verüben teils schwerste Gewalttaten. Das herrschende Asyl-Chaos gefährdet die innere Sicherheit der Schweiz und kostet die Steuerzahler Milliarden. Statt die Grenzen zu kontrollieren, verweigert der verantwortliche SP-Bundesrat Jans griffige Massnahmen zum Schutz der eigenen Bevölkerung. Unterschreiben Sie deshalb jetzt die Volksinitiative «Asylmissbrauch stoppen! Grenzschutz-Initiative»!",2025-08-11 15:51:10+00:00,8,961,73,,-1.0,0
instagram.com,https://www.instagram.com/svpch/,3695509909399110472_1491469054,"Kommen Sie zum SVP bi de Lüt auf dem Fronwagplatz 📍 in Schaffhausen und treffen Sie die SVP-Mandatsträger zum lockeren Austausch – wir freuen uns auf Sie! Der Anlass findet am 🗓️ Freitag, 15. August 2025, ab 17 Uhr statt.",2025-08-09 17:05:42+00:00,1,218,7,,0.46,0
instagram.com,https://www.instagram.com/svpch/,3694775235530375043_74858697465,"Katja Riem, Nationalrätin SVP, sagt JA zur Abschaffung des Eigenmietwerts ✅⁠ ⁠ Wohneigentum muss gefördert, nicht bestraft werden. Gerade junge Menschen sollen sich ein Eigenheim leisten können – ohne zusätzliche Steuerhürden. Deshalb: jetzt den Eigenmietwert abschaffen!⁠ ⁠ JA zur Abschaffung des Eigenmietwerts am 28. September! 🗳️⁠ ⁠ 🔗 Jetzt informieren: faire-steuern.ch (Link in Bio)",2025-08-08 16:48:02+00:00,2,447,16,,0.12,2
instagram.com,https://www.instagram.com/svpch/,3694534120385825734_1491469054,"(Link in der Bio) Der EU-Unterwerfungsvertrag schadet auch unserem Bildungsbereich. Im Rahmen des neuen EU-Vertrages soll die Schweiz wieder an Bildungs- und Forschungsprogrammen wie Erasmus+ und Horizon Europe teilnehmen. Was auf den ersten Blick als Fortschritt erscheint, entpuppt sich bei näherem Hinsehen als gefährlicher Rohrkrepierer: die Schweiz müsste Milliarden bezahlen und hätte bei den Universitäten nichts mehr zu sagen – das EU-Abkommen ist ein Unterwerfungsvertrag in Reinkultur.",2025-08-08 09:22:36+00:00,1,532,33,,-0.4,0
instagram.com,https://www.instagram.com/svpch/,3694066905270359684_1491469054,"Der EU-Unterwerfungsvertrag bringt noch mehr Zuwanderung😳. Denn der Familiennachzug soll erleichtert werden und neu sollen EU-Bürger schon nach 5 ❗️statt wie bisher nach 10 Jahren das Daueraufenthaltsrecht in der Schweiz erhalten - auch wenn sie arbeitslos oder von der Sozialhilfe abhängig sind⚠️. Und: die Ukraine, Moldawien, Kosovo, Serbien, Montenegro etc. - diese Staaten will die EU über kurz oder lang aufnehmen🌍. Das wären 60 Millionen zusätzliche EU-Bürger, für die die Personenfreizügigkeit gelten würde. Wer eine kontrollierte Zuwanderung will, sagt entschieden NEIN❌ zum EU-Unterwerfungsvertrag!",2025-08-07 17:18:42+00:00,1,1966,85,,-0.34,0
instagram.com,https://www.instagram.com/svpch/,3693966389269901234_1491469054,"(Link in der Bio) Der Bundesrat hat die Beziehungen zu den USA sträflich vernachlässigt – dies belegt der Spitzenzollsatz der USA von 39%. Um Schaden von unserer Wirtschaft abzuwenden und unseren Wohlstand zu erhalten, sind jetzt umgehend Regulierungen abzubauen und weitere Freihandelsabkommen abzuschliessen. Auf keinen Fall darf sich die Schweiz an die erpresserische EU anbinden, die ihre Wirtschaft zu Tode reguliert.",2025-08-07 13:58:59+00:00,1,356,17,,-0.59,0
instagram.com,https://www.instagram.com/svpch/,3693786012481992332_74858697465,"Christoph Riner, Nationalrat SVP, sagt JA zur Abschaffung des Eigenmietwerts ✅⁠ ⁠ Der Eigenmietwert ist eine fiktive Steuer auf ein Einkommen, das es gar nicht gibt. Das ist ungerecht und belastet viele Haus- und Wohnungseigentümer unnötig.⁠ ⁠ JA zur Abschaffung des Eigenmietwerts am 28. September! 🗳️⁠ ⁠ 🔗 Jetzt informieren: faire-steuern.ch (Link in Bio)",2025-08-07 08:03:31+00:00,2,365,12,,-1.0,2
instagram.com,https://www.instagram.com/svpch/,3693168105718674576_1491469054,"(Link in der Bio) Die Schweizer Armee muss mit den nötigen Mitteln ausgestattet werden, damit sie wieder kämpfen kann: Für eine sichere und neutrale Schweiz. Ausländische Staatsangehörige haben sich an der Sicherheit der Schweiz zu beteiligen: mit einer solidarischen Wehrpflicht-Ersatzabgabe.",2025-08-06 11:32:57+00:00,1,549,30,,-0.87,0
instagram.com,https://www.instagram.com/svpch/,3691902138187304316_1491469054,"""Meine Kunden im Ausland beschwören mich alle, nur ja dafür zu sorgen, dass die Schweiz draussen bleibt und diese EU-Regulierungen nicht auch noch übernehmen muss“: SVP-Nationalrätin und Unternehmerin Magdalena Martullo-Blocher spricht im Podcast der Schweizerzeit Klartext zum EU-Unterwerfungsvertrag. Die Ems-Chemie-Chefin entlarvt die Mythen und falschen Versprechen der EU-Turbos in Bundesrat und Parlament. Sie sagt: ""Eine institutionelle Anbindung an das sinkende Schiff Europa wäre politisch und wirtschaftlich eine Katastrophe für die Schweiz."" 🎧 Link in der Bio",2025-08-04 17:37:40+00:00,1,1740,126,,-1.0,0
instagram.com,https://www.instagram.com/svpch/,3691861236112535354_74858697465,"Diana Gutjahr, Nationalrätin SVP, sagt JA zur Abschaffung des Eigenmietwerts ✅⁠ ⁠ Der Staat besteuert ein Einkommen, das es gar nicht gibt. Der Eigenmietwert ist eine Geistersteuer – ungerecht und überholt. Deshalb gehört er abgeschafft.⁠ ⁠ JA zur Abschaffung des Eigenmietwerts am 28. September! 🗳️⁠ ⁠ 🔗 Jetzt informieren: faire-steuern.ch (Link in Bio)",2025-08-04 16:19:21+00:00,2,385,16,,-0.91,2
instagram.com,https://www.instagram.com/svpch/,3691836737654947246_1491469054,"(Link in Bio) Raubüberfalle, Vergewaltigungen, Messerstechereien und Einbrüche sind an der Tagesordnung. Insbesondere kriminelle Asyl-Migranten verüben teils schwerste Gewalttaten. Das herrschende Asyl-Chaos gefährdet die innere Sicherheit der Schweiz und kostet die Steuerzahler Milliarden. Statt die Grenzen zu kontrollieren, verweigert der verantwortliche SP-Bundesrat Jans griffige Massnahmen zum Schutz der eigenen Bevölkerung. Unterschreiben Sie deshalb jetzt die Volksinitiative «Asylmissbrauch stoppen! Grenzschutz-Initiative»!",2025-08-04 15:27:45+00:00,8,846,61,,-1.0,0
instagram.com,https://www.instagram.com/svpch/,3689376821401361984_1491469054,"Am 1. August 2025 stellt sich die alles entscheidende Frage: EU-Unterwerfungsvertrag ❌ oder Bundesbrief 🇨🇭? Freiheit oder Knechtschaft? Für uns ist klar: Wir wollen frei sein, wie unsere Väter waren ⛰️🔥. Wir wollen diesen EU-Unterwerfungsvertrag nicht! Kämpfe mit uns für eine freie Schweiz - werde jetzt Mitglied bei der SVP: www.svp.ch/mitglied",2025-08-01 06:01:03+00:00,2,7843,302,,0.46,1
instagram.com,https://www.instagram.com/svpch/,3688909944262248393_1491469054,"Die Verschuldung der 🇪🇺 Europäischen Union ist dramatisch hoch 🤯: 2024 betrug die Gesamtverschuldung über 14'300 Milliarden Euro. Im Schnitt beträgt die Staatsverschuldung in der EU 82.5 % des Bruttoinlandprodukts! Auch hier steht die Schweiz 🇨🇭 mit einer Staatsverschuldung von nur 25.9 % viel besser da 😎. Und: Statt die Schulden einzudämmen und den masslosen Staat zurückzufahren, werden in der EU den Bürgern und Unternehmen immer höhere Steuern und Abgaben aufgedrückt. Wer sich nicht an die Krisen-EU anbinden will, sagt NEIN zum EU-Unterwerfungsvertrag❗",2025-07-31 14:32:42+00:00,1,2651,173,,-1.0,0
instagram.com,https://www.instagram.com/svpch/,3687966673318916155_1491469054,JA zur Abschaffung des Eigenmietwerts. 🏠 🇨🇭 📹 @danihutti,2025-07-30 07:19:20+00:00,2,4326,74,,-0.06,2
instagram.com,https://www.instagram.com/svpch/,3686778524496608050_1491469054,"(Link in Bio) Raubüberfalle, Vergewaltigungen, Messerstechereien und Einbrüche sind an der Tagesordnung. Insbesondere kriminelle Asyl-Migranten verüben teils schwerste Gewalttaten. Das herrschende Asyl-Chaos gefährdet die innere Sicherheit der Schweiz und kostet die Steuerzahler Milliarden. Statt die Grenzen zu kontrollieren, verweigert der verantwortliche SP-Bundesrat Jans griffige Massnahmen zum Schutz der eigenen Bevölkerung. Unterschreiben Sie deshalb jetzt die Volksinitiative «Asylmissbrauch stoppen! Grenzschutz-Initiative»!",2025-07-28 15:58:00+00:00,8,1644,126,,-1.0,0
instagram.com,https://www.instagram.com/svpch/,3685370108821673564_1491469054,"Besuchen Sie einen 1. August-Anlass 🇨🇭 Hier treten unsere Bundesräte, Regierungsräte, National- und Ständeräte auf 👉🏻 www.svp.ch/1-August",2025-07-26 17:19:43+00:00,1,440,15,,0.0,0
instagram.com,https://www.instagram.com/svpch/,3684374653405540216_1491469054,Steh mit uns für die Freiheit der Schweiz ein! Werde jetzt Mitglied bei der SVP! 👉🏻 svp.ch/mitglied,2025-07-25 08:22:41+00:00,2,588,26,,0.0,0
instagram.com,https://www.instagram.com/svpch/,3683833976178910683_1491469054,"Der EU-Unterwerfungsvertrag bringt noch mehr Zuwanderung: 👉🏻 Der Familiennachzug wird erweitert auf Grosseltern, Stiefkinder, Onkel, Tanten etc. 👉🏻 Nach nur 5 Jahren und auch bei Arbeitslosigkeit und Sozialhilfebezug sollen EU-Bürger ein Daueraufenthaltsrecht in der Schweiz erhalten. ⏳🧑‍💼📄🇨🇭 👉🏻 Mit Bosnien-Herzegowina, der Ukraine, Georgien, Moldau, Albanien, Montenegro, Nordmazedonien, Serbien und Kosovo stehen weitere EU-Beitrittskandidaten vor der Tür: das sind über 60 Millionen zusätzliche EU-Bürger, die mit der Personenfreizügigkeit in die Schweiz kommen können. 🚶‍♂️🚶‍♀️🧳🇪🇺 Mit dem EU-Vertrag muss die Schweizer Bevölkerung das akzeptieren! 📝🇨🇭 Deshalb NEIN zum EU-Unterwerfungsvertrag! ❌📉",2025-07-24 14:27:38+00:00,1,2497,333,,-0.35,0
